,par_idparcela,Nomenclatura,Tipo_Parcela,Tipo_Valuacion,Estado,desig_oficial,exp_creacion,Fecha_Creacion,fecha_alta_parcela,fxf,vut_vigente,Valuacion,vigencia_desde,porcentaje_copropiedad,Superficie_Tierra_Urbana,Valuacion_Tierra_Urbana,base_imponible_tierra_urbana,Superficie_Tierra_Rural,Valuacion_Tierra_Rural,base_imponible_tierra_rural,Superficie_Mejoras,Valuacion_Mejoras,base_imponible_mejoras,Cantidad_Cuentas,departamento,pedania,localidad,par_entityid,row_number,Nro_Cuenta,ped_nomenclatura,type,coordinates
4307,1203003-SANTIAGO,2305604701054015,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ 8 LTE 13 B,00001137571,01-1901,03-2007,1.0,735.0,1942658.56,2023-11-01T00:00:00Z,0.0,448.0,329280.0,0,0,0.0,0,181.0,1613378.56,0,1,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,4541765,1004935,230511375717,2305,MultiPolygon,"[[[[4351364.25678689, 6516201.45912331], [4351373.53801334, 6516215.67783011], [4351353.63182354, 6516228.80279652], [4351343.7255988, 6516214.08409131], [4351364.25678689, 6516201.45912331]]]]"
4308,1202990-SANTIAGO,2305604701054001,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ 8 LT 21,00001019187,01-1901,03-2007,1.0,840.0,6059835.94,2023-11-01T00:00:00Z,0.0,1209.0,1015560.0,0,0,0.0,0,312.0,5044275.94,0,1,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,4541897,1004925,230510191876,2305,MultiPolygon,"[[[[4351227.72595787, 6516327.61503842], [4351255.66338016, 6516339.77124706], [4351239.06968622, 6516377.14614256], [4351211.47601287, 6516364.67743476], [4351227.72595787, 6516327.61503842]]]]"
4309,1203035-SANTIAGO,2305604701056001,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ 12 LT 1,00000545032,01-1901,03-2007,0.5,665.0,7938544.29,2023-11-01T00:00:00Z,0.0,7265.0,2415612.5,0,0,0.0,0,344.0,5522931.79,0,1,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,4541858,1004963,230505450324,2305,MultiPolygon,"[[[[4350927.94552941, 6516141.74064281], [4351009.85154894, 6516165.42805608], [4351009.94530708, 6516203.27169654], [4351008.69531298, 6516213.61541689], [4350991.19537185, 6516251.86531008], [4350975.16417675, 6516291.24019967], [4350973.28919141, 6516332.89632954], [4350965.88296249, 6516331.80258435], [4350927.94552941, 6516141.74064281]]]]"
4310,1203365-SANTIAGO,2305604701082016,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ 47 LT 40,00000635252,01-1901,03-2007,0.9,665.0,1103719.68,2023-11-01T00:00:00Z,0.0,800.0,478800.0,0,0,0.0,0,33.0,624919.68,0,1,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,4541604,1005275,230506352521,2305,MultiPolygon,"[[[[4351367.00675022, 6516071.771998], [4351362.28800949, 6516052.33455529], [4351401.10039569, 6516042.86582411], [4351405.81913641, 6516062.27201691], [4351367.00675022, 6516071.771998]]]]"
4311,1202385-SANTIAGO,2305604701026001,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ O LTE 1,00000630602,01-1901,03-2007,0.8,665.0,2628523.52,2023-11-01T00:00:00Z,0.0,1844.0,981008.0,0,0,0.0,0,87.0,1647515.52,0,1,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,4542472,1004378,230506306022,2305,MultiPolygon,"[[[[4351872.97422552, 6516892.83200973], [4351901.59915255, 6516935.58187966], [4351866.13050966, 6516958.11307225], [4351843.7555667, 6516924.67567399], [4351872.97422552, 6516892.83200973]]]]"
4312,1202324-SANTIAGO,2305604701023003,URBANO,VAL. URBANO,BALDIO,MZ T-LTE 3,00001019097,01-1901,03-2007,0.8,420.0,486192.0,2023-11-01T00:00:00Z,0.0,1447.0,486192.0,0,0,0.0,0,0.0,0.0,0,1,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,4542264,1004320,230510190977,2305,MultiPolygon,"[[[[4352430.94133266, 6516728.08236387], [4352408.03514432, 6516708.58242534], [4352440.56629258, 6516671.9262743], [4352463.0974821, 6516691.83246174], [4352430.94133266, 6516728.08236387]]]]"
4313,2053348-SANTIAGO,2305104601002028,URBANO,VAL. URBANO,BALDIO,MZ S/D  LT 111,0576-001812/2009,01-2010,03-2011,0.5,140.0,260260.0,2023-11-01T00:00:00Z,0.0,3718.0,260260.0,0,0,0.0,0,0.0,0.0,0,1,PUNILLA,SANTIAGO,COPINA,92898022,1659009,230525044543,2305,MultiPolygon,"[[[[4338375.9228595, 6507827.87344871], [4338361.69604476, 6507805.16138709], [4338478.55568689, 6507731.66017939], [4338494.45077743, 6507751.20419583], [4338375.9228595, 6507827.87344871]]]]"
4314,1201784-SANTIAGO,2305414801130008,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ 18 LT 8,03051719177,01-1901,03-2007,1.0,1260.0,2379187.1,2023-11-01T00:00:00Z,0.0,473.0,595980.0,0,0,0.0,0,175.0,1783207.1,0,1,PUNILLA,SANTIAGO,SAN ANTONIO DE ARREDONDO,4494039,1003868,230517191774,2305,MultiPolygon,"[[[[4354190.34189433, 6516352.61370281], [4354207.15434708, 6516358.0199335], [4354210.34183808, 6516358.86368036], [4354204.24811016, 6516379.58237169], [4354184.34191596, 6516372.5823963], [4354190.34189433, 6516352.61370281]]]]"
4315,1201426-SANTIAGO,2305414801087001,URBANO,VAL. URBANO,BALDIO,MZ E LT 1,0000-096674/9,01-1901,03-2007,0.6,420.0,412524.0,2023-11-01T00:00:00Z,0.0,1637.0,412524.0,0,0,0.0,0,0.0,0.0,0,1,PUNILLA,SANTIAGO,SAN ANTONIO DE ARREDONDO,802175402,1003528,230509667492,2305,MultiPolygon,"[[[[4352993.87539141, 6510902.37972509], [4353055.87522034, 6510934.12961983], [4353023.4065656, 6510943.31710041], [4352955.06300444, 6510909.44221322], [4352993.87539141, 6510902.37972509]]]]"
4316,1203931-SANTIAGO,2305604701117002,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ 43 LT 7,,01-1901,03-2007,0.8,175.0,1625016.96,2023-11-01T00:00:00Z,0.0,1000.0,140000.0,0,0,0.0,0,108.0,1485016.96,0,1,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,4541064,1005835,230517196539,2305,MultiPolygon,"[[[[4351177.0383714, 6515281.14932749], [4351178.69461221, 6515261.21188479], [4351179.50710765, 6515251.24316345], [4351199.44455067, 6515252.86815433], [4351195.35082351, 6515302.71176105], [4351175.4133805, 6515301.08677017], [4351177.0383714, 6515281.14932749]]]]"
4317,1205117-SANTIAGO,2305604702030007,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ 27 LTE 11,00001091346,01-1901,03-2007,0.9,490.0,1626705.88,2023-11-01T00:00:00Z,0.0,719.0,317079.0,0,0,0.0,0,88.0,1309626.88,0,1,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,4542874,1006886,230510913464,2305,MultiPolygon,"[[[[4353025.37728869, 6517491.54877292], [4353038.59600299, 6517502.32998881], [4353010.09609193, 6517533.54865463], [4352996.93987723, 6517521.73619172], [4353005.53360048, 6517512.64246618], [4353025.37728869, 6517491.54877292]]]]"
4318,1202820-SANTIAGO,2305604701048019,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ 5-LT 18,00000948036,01-1901,03-2007,0.9,770.0,3768785.0,2023-11-01T00:00:00Z,0.0,1709.0,1184337.0,0,0,0.0,0,237.0,2584448.0,0,1,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,4541994,1004769,230509480368,2305,MultiPolygon,"[[[[4350927.44560904, 6516493.23962562], [4350920.91437447, 6516478.08342094], [4350915.69563621, 6516463.30221488], [4350916.44563068, 6516448.14600858], [4350921.28936411, 6516436.39604151], [4350931.38308283, 6516426.36481831], [4350962.85175175, 6516469.08343769], [4350927.44560904, 6516493.23962562]]]]"
4319,1201385-SANTIAGO,2305414801060012,URBANO,VAL. URBANO,BALDIO,048 003,,01-1901,03-2007,0.9,140.0,97146.0,2023-11-01T00:00:00Z,0.0,771.0,97146.0,0,0,0.0,0,0.0,0.0,0,1,PUNILLA,SANTIAGO,SAN ANTONIO DE ARREDONDO,4492824,1003491,230531552194,2305,MultiPolygon,"[[[[4353556.40538616, 6512547.65609897], [4353559.40538053, 6512561.31230885], [4353507.53053215, 6512572.74978713], [4353500.65554911, 6512559.93732567], [4353556.40538616, 6512547.65609897]]]]"
4320,2166887-SANTIAGO,2305513277355283,RURAL,VAL. RURAL,BALDIO,513277-355283,0033-090721/2014,01-2015,02-2015,,,135463.92,2023-11-07T00:00:00Z,0.0,0.0,0.0,0,82215,135463.92,0,0.0,0.0,0,1,PUNILLA,SANTIAGO,,503424202,1748788,230540921020,2305,MultiPolygon,"[[[[4355658.36845646, 6513349.41914263], [4354935.18614001, 6513333.65310071], [4354934.91172331, 6513322.29560956], [4354934.04302131, 6513286.34198393], [4354934.96089889, 6513272.84544235], [4354936.04925696, 6513222.49720428], [4355610.10596082, 6513224.60518542], [4355658.36845646, 6513349.41914263]]]]"
4321,1204482-SANTIAGO,2305604701164004,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ 164 LT 4,0033-053341/1995,01-2000,03-2007,0.9,1015.0,3959812.5,2023-11-01T00:00:00Z,0.0,707.0,645844.5,0,0,0.0,0,175.0,3313968.0,0,1,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,4540726,1006311,230522441941,2305,MultiPolygon,"[[[[4351310.62911369, 6518064.38285297], [4351353.06478269, 6518073.43245233], [4351353.98586946, 6518090.2308039], [4351306.94933235, 6518078.1225804], [4351310.62911369, 6518064.38285297]]]]"
4322,1205071-SANTIAGO,2305604702027010,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ 33-LT 11,00001091448,01-1901,03-2007,1.1,490.0,442136.48,2023-11-01T00:00:00Z,0.0,532.0,286748.0,0,0,0.0,0,59.0,155388.48,0,1,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,4542948,1006840,230510914487,2305,MultiPolygon,"[[[[4352919.9713606, 6517574.89230463], [4352933.72132366, 6517587.0485164], [4352911.81514135, 6517607.95471066], [4352900.03392291, 6517597.14224455], [4352919.9713606, 6517574.89230463]]]]"
4323,2532350-SANTIAGO,2305516574349432,RURAL,VAL. RURAL,EDIFICADO NoPH,LOTE 516574-349432,0033-129870/2022,01-2023,12-2022,,,5388077.04,2023-11-07T00:00:00Z,0.0,0.0,0.0,0,11427,499429.74,0,401.9,4888647.3,0,1,PUNILLA,SANTIAGO,,1962049004,1914629,230543348614,2305,MultiPolygon,"[[[[4349295.18, 6516594.99], [4349303.48, 6516544.56], [4349376.01, 6516532.58], [4349462.89, 6516552.15], [4349496.46, 6516598.39], [4349497.87, 6516620.12], [4349449.23, 6516635.54], [4349450.91, 6516606.38], [4349447.55, 6516602.55], [4349356.47, 6516592.51], [4349322.34, 6516599.46], [4349295.18, 6516594.99]]]]"
4324,1200916-SANTIAGO,2305414801031003,URBANO,VAL. URBANO,BALDIO,MZ 22 LT 3,,01-1901,03-2007,0.9,140.0,81144.0,2023-11-01T00:00:00Z,0.0,644.0,81144.0,0,0,0.0,0,0.0,0.0,0,1,PUNILLA,SANTIAGO,SAN ANTONIO DE ARREDONDO,4493081,1003048,230517199694,2305,MultiPolygon,"[[[[4354440.52788785, 6512745.62408418], [4354426.52792808, 6512745.49908757], [4354426.96541681, 6512699.46797054], [4354438.96538232, 6512699.56171765], [4354440.96537658, 6512699.59296712], [4354440.52788785, 6512745.62408418]]]]"
4325,1201058-SANTIAGO,2305414801040004,URBANO,VAL. URBANO,BALDIO,031 008,,01-1901,03-2007,1.0,595.0,330225.0,2023-11-01T00:00:00Z,0.0,555.0,330225.0,0,0,0.0,0,0.0,0.0,0,1,PUNILLA,SANTIAGO,SAN ANTONIO DE ARREDONDO,370856802,1003179,230531549282,2305,MultiPolygon,"[[[[4353972.18545725, 6512621.96829348], [4354008.34160161, 6512614.15580818], [4354011.49784574, 6512628.81201514], [4353975.34170137, 6512636.62450043], [4353972.18545725, 6512621.96829348]]]]"
4326,1201717-SANTIAGO,2305414801126020,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ 14 LT 20,03051719112,01-1901,03-2007,1.1,1085.0,661095.4,2023-11-01T00:00:00Z,0.0,470.0,560945.0,0,0,0.0,0,70.0,100150.4,0,1,PUNILLA,SANTIAGO,SAN ANTONIO DE ARREDONDO,4493949,1003804,230517191120,2305,MultiPolygon,"[[[[4353919.06140371, 6516252.27030255], [4353938.06135037, 6516258.55153021], [4353931.1551253, 6516281.61396493], [4353912.49892741, 6516274.20774044], [4353919.06140371, 6516252.27030255]]]]"
4327,1202043-SANTIAGO,2305604701003015,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ 3 LT A,00332244102,01-1991,03-2007,0.5,945.0,4478001.44,2023-11-01T00:00:00Z,0.0,5000.0,2362500.0,0,0,0.0,0,241.0,2115501.44,0,1,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,4540642,1004075,230522441029,2305,MultiPolygon,"[[[[4351887.59931822, 6517502.58024097], [4351965.13035891, 6517565.8612906], [4351932.38046175, 6517604.39243623], [4351855.66191868, 6517540.89263705], [4351871.94311748, 6517521.36144002], [4351887.59931822, 6517502.58024097]]]]"
4328,1995606-SANTIAGO,2305714701180010,URBANO,VAL. URBANO,EDIFICADO NoPH,Mz 180  Lt 10,0033-000666/2005,01-2008,02-2009,0.8,1330.0,3296826.76,2023-11-01T00:00:00Z,0.0,738.14,785380.96,0,0,0.0,0,145.0,2511445.8,0,1,PUNILLA,SANTIAGO,MAYU SUMAJ,24156000,1622794,230525686103,2305,MultiPolygon,"[[[[4353399.32379044, 6516913.67445387], [4353358.83038303, 6516915.39519172], [4353358.55656317, 6516908.95150289], [4353358.06617583, 6516897.41142161], [4353399.51490848, 6516895.65008791], [4353399.32379044, 6516913.67445387]]]]"
4329,1202358-SANTIAGO,2305604701025012,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ R LT 15,0000-000258/1940,01-1901,03-2007,0.6,420.0,8056216.98,2023-11-01T00:00:00Z,0.0,2028.0,511056.0,0,0,0.0,0,282.0,7545160.98,0,1,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,4542247,1004351,230506340565,2305,MultiPolygon,"[[[[4352113.87972647, 6516641.77018345], [4352114.78597387, 6516641.89518289], [4352115.6297215, 6516642.08268216], [4352116.50471902, 6516642.27018143], [4352117.37971655, 6516642.52018051], [4352118.22346418, 6516642.77017959], [4352119.03596191, 6516643.08267851], [4352119.87970955, 6516643.39517742], [4352120.6922073, 6516643.73892625], [4352121.50470503, 6516644.11392498], [4352122.28595287, 6516644.52017363], [4352123.06720072, 6516644.95767219], [4352123.81719866, 6516645.42642068], [4352124.56719661, 6516645.89516915], [4352125.28594466, 6516646.42641745], [4352126.00469271, 6516646.95766576], [4352126.69219085, 6516647.52016398], [4352127.34843909, 6516648.11391212], [4352128.00468732, 6516648.70766025], [4352128.62968567, 6516649.3326583], [4352129.22343411, 6516649.98890628], [4352129.78593264, 6516650.67640416], [4352130.34843117, 6516651.36390205], [4352130.8796798, 6516652.05139995], [4352131.37967852, 6516652.80139766], [4352131.87967724, 6516653.55139538], [4352132.31717615, 6516654.30139312], [4352132.75467507, 6516655.08264076], [4352133.16092407, 6516655.8638884], [4352133.53592316, 6516656.67638597], [4352133.87967236, 6516657.48888354], [4352134.19217164, 6516658.33263103], [4352134.47342102, 6516659.17637853], [4352134.72342048, 6516660.02012603], [4352134.94217004, 6516660.86387354], [4352135.16091961, 6516661.73887095], [4352135.31716935, 6516662.61386839], [4352135.44216918, 6516663.48886583], [4352135.56716902, 6516664.36386326], [4352135.62966903, 6516665.27011063], [4352135.66091913, 6516666.1451081], [4352135.69216923, 6516667.02010555], [4352135.66091953, 6516667.92635293], [4352135.59841991, 6516668.80135042], [4352135.53592027, 6516669.67634789], [4352135.41092083, 6516670.5825953], [4352135.28592138, 6516671.45759279], [4352135.09842212, 6516672.3013404], [4352134.91092285, 6516673.1763379], [4352134.66092376, 6516674.05133542], [4352134.41092467, 6516674.89508304], [4352134.09842574, 6516675.70758075], [4352133.78592683, 6516676.55132838], [4352133.442178, 6516677.3638261], [4352132.87967987, 6516678.52007288], [4352108.50475787, 6516713.98872558], [4352079.84858641, 6516695.98878399], [4352113.87972647, 6516641.77018345]]]]"
4330,1204430-SANTIAGO,2305414802018002,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ 4 LT 2,0033-091119/1980,01-1901,03-2007,0.5,770.0,2594801.08,2023-11-01T00:00:00Z,0.0,2883.0,1109955.0,0,0,0.0,0,79.0,1484846.08,0,1,PUNILLA,SANTIAGO,SAN ANTONIO DE ARREDONDO,523647402,1006262,230517197926,2305,MultiPolygon,"[[[[4353530.40617042, 6515784.39674214], [4353510.31247178, 6515754.7718323], [4353579.31226496, 6515717.61567477], [4353596.99972091, 6515748.95933017], [4353579.7497726, 6515758.14680733], [4353562.96857286, 6515767.08428513], [4353545.78112437, 6515776.24051239], [4353530.40617042, 6515784.39674214]]]]"
4331,1203041-SANTIAGO,2305604701057005,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ H LT 6,00000486031,01-1901,03-2007,0.7,665.0,2277485.56,2023-11-01T00:00:00Z,0.0,1394.0,648907.0,0,0,0.0,0,86.0,1628578.56,0,1,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,4541873,1004969,230504860316,2305,MultiPolygon,"[[[[4350791.07095653, 6516290.77149191], [4350817.35213106, 6516291.64648353], [4350823.53962467, 6516342.83383401], [4350797.72719965, 6516345.92758079], [4350791.07095653, 6516290.77149191]]]]"
4332,1203145-SANTIAGO,2305604701066003,URBANO,VAL. URBANO,BALDIO,MZ 3 LT 3,,01-1901,03-2007,0.9,560.0,362880.0,2023-11-01T00:00:00Z,0.0,720.0,362880.0,0,0,0.0,0,0.0,0.0,0,1,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,4541679,1005062,230516731929,2305,MultiPolygon,"[[[[4350636.35261265, 6516114.92828516], [4350653.94631118, 6516111.14704219], [4350662.3525457, 6516150.27192711], [4350644.75884718, 6516154.05317007], [4350636.35261265, 6516114.92828516]]]]"
4333,1203311-SANTIAGO,2305604701078003,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ 12 LT 4,,01-1901,03-2007,1.0,490.0,1492384.08,2023-11-01T00:00:00Z,0.0,625.0,306250.0,0,0,0.0,0,92.0,1186134.08,0,1,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,4541525,1005221,230517198396,2305,MultiPolygon,"[[[[4350955.13291193, 6515965.36614716], [4350980.0390907, 6515967.36613584], [4350978.00785208, 6515992.27231423], [4350953.0704234, 6515990.27232555], [4350955.13291193, 6515965.36614716]]]]"
4334,2053344-SANTIAGO,2305104601002024,URBANO,VAL. URBANO,BALDIO,MZ S/D  LT 88,0576-001812/2009,01-2010,03-2011,0.4,140.0,1512728.0,2023-11-01T00:00:00Z,0.0,27013.0,1512728.0,0,0,0.0,0,0.0,0.0,0,1,PUNILLA,SANTIAGO,COPINA,92898014,1659005,230525044501,2305,MultiPolygon,"[[[[4338643.73659844, 6507958.39667869], [4338446.60826618, 6508056.07175546], [4338406.91836201, 6507950.27141753], [4338426.72532852, 6507908.97584782], [4338657.13776564, 6507877.87415371], [4338643.73659844, 6507958.39667869]]]]"
4335,1202839-SANTIAGO,2305604701049011,URBANO,VAL. URBANO,BALDIO,MANZANA 3- LOTE 15,0000-063693/6,01-1901,03-2007,0.8,665.0,610204.0,2023-11-01T00:00:00Z,0.0,1147.0,610204.0,0,0,0.0,0,0.0,0.0,0,1,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,4540721,1004787,230506369369,2305,MultiPolygon,"[[[[4350799.53972663, 6516490.5521618], [4350824.38340479, 6516489.08341054], [4350844.28960541, 6516524.64580318], [4350827.10215679, 6516533.1770323], [4350820.78967278, 6516523.42706193], [4350809.258452, 6516505.58336614], [4350799.53972663, 6516490.5521618]]]]"
4336,1204815-SANTIAGO,2305604702014026,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ 29 LT 2 B,,01-1901,03-2007,0.9,595.0,4011882.67,2023-11-01T00:00:00Z,0.0,700.0,374850.0,0,0,0.0,0,204.0,3637032.67,0,1,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,4543132,1006602,230517192673,2305,MultiPolygon,"[[[[4353284.68911312, 6517817.17277311], [4353291.75158518, 6517782.48537204], [4353311.28277998, 6517787.36035365], [4353304.34530745, 6517821.51650623], [4353284.68911312, 6517817.17277311]]]]"
4337,1203479-SANTIAGO,2305604701087007,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ 10 LT-15,00000620851,01-1901,03-2007,1.1,420.0,1488112.8,2023-11-01T00:00:00Z,0.0,622.0,287364.0,0,0,0.0,0,70.0,1200748.8,0,1,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,4541488,1005389,230506208519,2305,MultiPolygon,"[[[[4350899.10182001, 6515951.14745073], [4350901.7580552, 6515918.92879337], [4350921.69549819, 6515920.55378425], [4350919.22676195, 6515950.45994825], [4350899.10182001, 6515951.14745073]]]]"
4338,1200048-SANTIAGO,2305002020088400,RURAL,VAL. RURAL,BALDIO,Lote 1,0000-029891/6,01-1901,03-2007,,,88434697.82,2023-11-07T00:00:00Z,0.0,0.0,0.0,0,847339,88434697.82,0,0.0,0.0,0,1,PUNILLA,SANTIAGO,,401610802,1002436,230502989168,2305,MultiPolygon,"[[[[4351800.05331888, 6518850.47764314], [4351541.85340856, 6518657.49036338], [4351447.35440506, 6518660.29649251], [4351683.72849211, 6518332.074202], [4351945.79008499, 6517968.23780873], [4352225.63438377, 6517607.5920957], [4352856.43584627, 6517128.58309492], [4352931.59623857, 6517171.58097003], [4352829.53406081, 6517300.51811901], [4352856.25273827, 6517320.58055508], [4352883.69016377, 6517341.20548933], [4352910.3775913, 6517361.23667548], [4352919.50256245, 6517349.4867075], [4352941.19000281, 6517362.36166547], [4352962.87744319, 6517375.23662345], [4353003.09608298, 6517400.92404026], [4352973.75242518, 6517435.92394532], [4352967.65869431, 6517443.11142583], [4352558.69965371, 6517934.95646768], [4352530.60192889, 6517968.88167036], [4352036.83862294, 6518556.60527096], [4351863.3944883, 6518774.09429288], [4351800.05331888, 6518850.47764314]]]]"
4339,1201292-SANTIAGO,2305414801056003,URBANO,VAL. URBANO,BALDIO,046 003,,01-1901,03-2007,1.1,245.0,161969.5,2023-11-01T00:00:00Z,0.0,601.0,161969.5,0,0,0.0,0,0.0,0.0,0,1,PUNILLA,SANTIAGO,SAN ANTONIO DE ARREDONDO,4492702,1003398,230531551261,2305,MultiPolygon,"[[[[4353890.65440981, 6512476.40623194], [4353893.81065394, 6512491.0624389], [4353854.68576824, 6512499.53117296], [4353851.4982742, 6512484.874966], [4353890.65440981, 6512476.40623194]]]]"
4340,1204434-SANTIAGO,2305414802018006,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ 4 LT 6,0033-091119/1980,01-1901,03-2007,0.5,770.0,3438583.68,2023-11-01T00:00:00Z,0.0,3210.0,1235850.0,0,0,0.0,0,135.0,2202733.68,0,1,PUNILLA,SANTIAGO,SAN ANTONIO DE ARREDONDO,523646602,1006266,230517197969,2305,MultiPolygon,"[[[[4353428.88315023, 6515635.0917365], [4353508.56244114, 6515592.14730344], [4353526.24989709, 6515623.52220876], [4353449.34387761, 6515664.95960564], [4353444.86980056, 6515658.61090405], [4353428.88315023, 6515635.0917365]]]]"
4341,1200013-SANTIAGO,2305002040528200,RURAL,VAL. RURAL,EDIFICADO NoPH,,0576-000234/2006,01-1901,03-2007,,,45814247.9,2023-11-07T00:00:00Z,0.0,0.0,0.0,0,6037718,40720205.66,0,269.0,5094042.24,0,1,PUNILLA,SANTIAGO,,1007869851,1002413,230501054262,2305,MultiPolygon,"[[[[4351009.34248809, 6510845.89531642], [4352217.2258756, 6513034.68638266], [4352338.45566613, 6513253.34959981], [4352684.0868435, 6513877.64743726], [4353009.0086527, 6514455.60634161], [4352963.9655147, 6514463.41789448], [4352885.25149005, 6514476.9944172], [4352802.97047986, 6514490.86939514], [4352758.72060882, 6514498.33813325], [4352703.59312945, 6514507.63488668], [4352123.12864715, 6514315.62005186], [4351010.03793375, 6513955.05397593], [4350826.17455767, 6513895.06219529], [4349806.07999312, 6513562.22108981], [4349818.75433647, 6513251.079127], [4349409.56955652, 6512896.50178783], [4349449.74080191, 6512873.26046379], [4349544.54781575, 6512722.18458972], [4349604.48563452, 6512665.1318038], [4349827.80923915, 6512452.55760495], [4349885.61654462, 6512345.74740912], [4349945.36372894, 6512289.27831965], [4350008.72446639, 6512198.23622307], [4350050.77706362, 6512108.16991935], [4350101.88276623, 6512029.32393809], [4350124.28435858, 6511947.24607835], [4350087.6302383, 6511883.28426265], [4350093.00071629, 6511841.2358374], [4350130.37439692, 6511784.48717666], [4350216.98172619, 6511728.27567413], [4350227.37956836, 6511630.8891839], [4350257.33125846, 6511584.04629479], [4350319.42178767, 6511551.72345175], [4350359.04583411, 6511514.91881422], [4350422.29644206, 6511494.03215115], [4350458.56692743, 6511473.29522054], [4350480.21416619, 6511446.4188898], [4350514.08894777, 6511413.52166236], [4350523.47279946, 6511357.31967194], [4350621.99610376, 6511216.28449864], [4350805.85095041, 6511076.16904281], [4350831.12338312, 6511033.10735398], [4350842.62190072, 6510970.9113204], [4350907.51903892, 6510898.69754364], [4351009.34248809, 6510845.89531642]]]]"
4342,1200954-SANTIAGO,2305414801033005,URBANO,VAL. URBANO,BALDIO,LTE 6-MZ 20,00000621839,01-1901,03-2007,0.7,735.0,350312.76,2023-11-01T00:00:00Z,0.0,680.88,350312.76,0,0,0.0,0,0.0,0.0,0,1,PUNILLA,SANTIAGO,SAN ANTONIO DE ARREDONDO,1660914004,1003086,230506218395,2305,MultiPolygon,"[[[[4354192.38, 6512719], [4354187.65, 6512697.08], [4354195.10295965, 6512697.15778934], [4354227.89, 6512697.5], [4354227.46, 6512711.38], [4354192.38, 6512719]]]]"
4343,1204634-SANTIAGO,2305604702008003,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ 41 LTE 15,00001091614,01-1901,03-2007,0.9,665.0,1975016.0,2023-11-01T00:00:00Z,0.0,1040.0,622440.0,0,0,0.0,0,100.0,1352576.0,0,1,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,4543342,1006437,230510916145,2305,MultiPolygon,"[[[[4353254.37676666, 6518119.42190417], [4353279.22044607, 6518123.8906358], [4353272.56422341, 6518161.17177924], [4353244.0330531, 6518149.73431862], [4353254.37676666, 6518119.42190417]]]]"
